too_id,fiber_type,catalogid,sdss_id,gaia_dr3_source_id,twomass_pts_key,sky_brightness_mode,ra,dec,pmra,pmdec,epoch,parallax,lambda_eff,u_mag,g_mag,r_mag,i_mag,z_mag,optical_prov,gaia_bp_mag,gaia_rp_mag,gaia_g_mag,h_mag,delta_ra,delta_dec,can_offset,inertial,n_exposures,priority,active,expiration_date,observed
781,APOGEE,,,3399759428485256192,,,86.80228424072266,20.352781295776367,3.9532323,-3.7368124,,1.2150983,,,,,,,,15.201894,14.061503,14.766629,,,,TRUE,,3,5,TRUE,,FALSE
782,BOSS,,,,,,24.03541527,-52.91961793,,,,,,,,,,,,,,16.652773,,,,TRUE,,3,5,TRUE,,FALSE
783,BOSS,,,,,,132.52371215820312,15.946521759033203,,,,,,23.84147,24.764883,24.269144,22.293911,22.202833,,,,,,,,TRUE,,3,5,TRUE,,FALSE
784,APOGEE,,,,,,153.7585449,47.547340393066406,,,,,,23.834654,23.156162,22.704203,23.131952,22.117332,,,,,,,,TRUE,,3,5,TRUE,,FALSE
785,APOGEE,,,2024553201487183488,,,293.7408752441406,25.84939956665039,-1.9128126,-5.9064736,,0.21269822,,,,,,,,16.574862,15.043033,15.877583,,,,TRUE,,3,5,TRUE,,FALSE
786,BOSS,,,4533811496793607552,,,284.1548767089844,24.64291763305664,-6.30955,-7.516169,,0.7343395,,,,,,,,16.031225,14.924446,15.559327,,,,TRUE,,3,5,TRUE,,FALSE
787,APOGEE,,,,,,196.10600096823717,30.42774756996988,,,,,,,,,,,,,,12.401994,,,,TRUE,,3,5,TRUE,,FALSE
788,BOSS,,,,,,155.43150329589844,7.982448577880859,,,,,,22.887093,20.663868,18.86156,17.914333,17.460485,,,,,,,,TRUE,,3,5,TRUE,,FALSE
789,APOGEE,,,801525078792717440,,,146.08404541015625,40.71202850341797,1.7396067,-6.3567643,,2.3426385,,,,,,,,16.283178,14.694183,15.534995,,,,TRUE,,3,5,TRUE,,FALSE
790,APOGEE,,,,,,270.8950195,42.47181701660156,,,,,,23.028482,22.906828,22.497776,22.145445,21.882572,,,,,,,,TRUE,,3,5,TRUE,,FALSE
791,BOSS,,,,,,113.57111358642578,52.438392639160156,-10.084149,-13.398781,,1.6448087,,,,,,,,,,11.23024,,,,TRUE,,3,5,TRUE,,FALSE
792,APOGEE,,,,,,48.75842521777839,2.208194653606057,,,,,,,,,,,,,,15.592444,,,,TRUE,,3,5,TRUE,,FALSE
793,BOSS,,,,,,233.41962876296577,-63.85614067,,,,,,,,,,,,,,12.812766,,,,TRUE,,3,5,TRUE,,FALSE
794,BOSS,,,,,,325.08162304432614,-17.66507096,,,,,,,,,,,,,,10.472257,,,,TRUE,,3,5,TRUE,,FALSE
795,APOGEE,,,4309360251111698560,,,288.3396301269531,10.467550277709961,1.2449459,-5.590638,,0.3985687,,,,,,,,15.572867,12.687796,13.911891,,,,TRUE,,3,5,TRUE,,FALSE
796,APOGEE,,,,,,120.92656707763672,40.75513458251953,,,,,,25.000875,22.744751,22.13908,21.245354,20.707298,,,,,,,,TRUE,,3,5,TRUE,,FALSE
797,APOGEE,,,5957069100745047680,,,268.3627624511719,-41.21985245,-3.1028187,-6.8580713,,0.83811677,,,,,,,,16.098347,15.018975,15.646892,,,,TRUE,,3,5,TRUE,,FALSE
798,APOGEE,,,3121894152735989632,,,93.79180145263672,-0.032937858,2.7673404,-11.718679,,1.3626878,,,,,,,,14.6131,13.709219,14.259199,,,,TRUE,,3,5,TRUE,,FALSE
799,APOGEE,,,,,,271.35870361328125,-29.74879646,-0.7567753,-6.453576,,-0.19243439,,,,,,,,,,15.31647,,,,TRUE,,3,5,TRUE,,FALSE
800,BOSS,,,3028374332251762176,,,113.12367248535156,-15.42679214,-1.3960686,1.4897659,,0.11068156,,,,,,,,15.846987,15.064188,15.544374,,,,TRUE,,3,5,TRUE,,FALSE
801,APOGEE,,,,,,239.6676720639459,46.77160738291735,,,,,,17.055542,17.055542,17.055542,17.055542,17.055542,,,,,,,,TRUE,,3,5,TRUE,,FALSE
802,BOSS,,,,,,287.3391522792582,-20.67360385,,,,,,15.956153,15.956153,15.956153,15.956153,15.956153,,,,,,,,TRUE,,3,5,TRUE,,FALSE
803,BOSS,,,,,,130.95111083984375,33.23208999633789,,,,,,22.452312,22.315716,21.21974,20.973742,20.652742,,,,,,,,TRUE,,3,5,TRUE,,FALSE
804,BOSS,,,,,,281.83184814453125,-12.60692883,1.1073191,1.3469371,,0.44919375,,,,,,,,,,15.485104,,,,TRUE,,3,5,TRUE,,FALSE
805,BOSS,,,,,,258.3380432128906,-18.88710403,-3.421522,-13.380658,,1.7412304,,,,,,,,,,13.196708,,,,TRUE,,3,5,TRUE,,FALSE
806,APOGEE,,,,,,192.64864024569766,-9.872282117,,,,,,10.142276,10.142276,10.142276,10.142276,10.142276,,,,,,,,TRUE,,3,5,TRUE,,FALSE
807,APOGEE,,,,,,169.92286682128906,-77.38050079,-7.513756,-0.40849134,,0.84274817,,,,,,,,,,14.766368,,,,TRUE,,3,5,TRUE,,FALSE
808,APOGEE,,,538655320592056192,,,11.629175186157227,74.46846771240234,16.907072,-6.954044,,2.4310358,,,,,,,,14.285413,13.070892,13.752793,,,,TRUE,,3,5,TRUE,,FALSE
809,APOGEE,,,,,,166.42210292975085,11.742627028804222,,,,,,17.542307,17.542307,17.542307,17.542307,17.542307,,,,,,,,TRUE,,3,5,TRUE,,FALSE
810,BOSS,,,4185343551488047488,,,287.1260986328125,-14.4353075,9.3459835,-10.295002,,1.4185852,,,,,,,,14.975418,13.87078,14.504778,,,,TRUE,,3,5,TRUE,,FALSE
811,APOGEE,,,,,,150.14651143170548,-40.06652249,,,,,,,,,,,,,,18.607433,,,,TRUE,,3,5,TRUE,,FALSE
812,BOSS,,,,1090352196,,276.33624267578125,-14.78479767,,,,,,,,,,,,,,,13.966,,,TRUE,,3,5,TRUE,,FALSE
813,APOGEE,,,4479512561747137152,,,279.9573669433594,9.312574387,-1.3640226,-4.6221285,,0.2340585,,,,,,,,15.375045,13.7733755,14.693845,,,,TRUE,,3,5,TRUE,,FALSE
814,BOSS,,,4325998473372822912,,,249.8457489013672,-16.09867477,-2.8365448,-5.4691405,,0.150293,,,,,,,,16.376457,14.950775,15.73552,,,,TRUE,,3,5,TRUE,,FALSE
815,APOGEE,,,,,,292.6046162451381,-20.16451739,,,,,,,,,,,,,,16.693607,,,,TRUE,,3,5,TRUE,,FALSE
816,APOGEE,63050395795501141,91786315,,225025134,,61.384639739990234,-63.11683655,,,,,,,,,,,,,,,12.582,,,TRUE,,3,5,TRUE,,FALSE
817,BOSS,,,1824139891332943104,,,296.2657775878906,18.069467544555664,1.1000558,-3.6570144,,0.20892118,,,,,,,,16.252104,14.1906185,15.209786,,,,TRUE,,3,5,TRUE,,FALSE
818,BOSS,,,5834787877105379072,,,240.25296020507812,-58.92823029,,,,,,,,,,,,15.387312,14.314261,15.477927,,,,TRUE,,3,5,TRUE,,FALSE
819,BOSS,,,,,,331.8670349121094,-3.550149202,,,,,,23.840542,22.81143,21.585352,21.020584,20.408998,,,,,,,,TRUE,,3,5,TRUE,,FALSE
820,BOSS,,,,,,240.17209582878849,-7.077866834,,,,,,14.142173,14.142173,14.142173,14.142173,14.142173,,,,,,,,TRUE,,3,5,TRUE,,FALSE
821,BOSS,,,,,,310.98699951171875,8.595468521118164,,,,,,24.744999,25.306381,24.72135,24.352837,20.84755,,,,,,,,TRUE,,3,5,TRUE,,FALSE
822,APOGEE,,,,,,289.7470019308899,-5.513556584,,,,,,,,,,,,,,16.010817,,,,TRUE,,3,5,TRUE,,FALSE
823,BOSS,,,6631902295027281152,,,279.63006591796875,-62.30256271,-17.26827,6.0385456,,1.8873161,,,,,,,,13.776419,12.713684,13.327854,,,,TRUE,,3,5,TRUE,,FALSE
824,APOGEE,63050396578112355,116412220,269263323833677824,,,84.54377746582031,57.22608947753906,-2.710385,-3.539322,,2.0058625,,,,,,,,11.79949,10.958752,11.463433,,,,TRUE,,3,5,TRUE,,FALSE
825,BOSS,,,,,,242.25550842285156,0.6621702313423157,,,,,,23.165731,22.948185,22.099463,21.607983,21.264668,,,,,,,,TRUE,,3,5,TRUE,,FALSE
826,BOSS,,,5835160164903055488,,,244.90847778320312,-57.50353622,-4.5852513,-4.28177,,1.4302354,,,,,,,,14.76296,13.686371,14.305989,,,,TRUE,,3,5,TRUE,,FALSE
827,BOSS,,,,,,289.2111511230469,12.924077987670898,18.876566,41.345543,,3.1928048,,,,,,,,,,12.914953,,,,TRUE,,3,5,TRUE,,FALSE
828,APOGEE,,,,,,93.91448211669922,5.896914958953857,,,,,,23.884748,24.253302,23.630447,21.100746,20.161945,,,,,,,,TRUE,,3,5,TRUE,,FALSE
829,BOSS,,,,,,241.7146453857422,-44.9950676,-4.076332,-2.5806413,,0.5298474,,,,,,,,,,15.867353,,,,TRUE,,3,5,TRUE,,FALSE
830,APOGEE,,,4090629420896152960,,,274.2969970703125,-21.98418236,-0.1920034,0.4303768,,0.745865,,,,,,,,16.304123,15.048969,15.834902,,,,TRUE,,3,5,TRUE,,FALSE
831,BOSS,,,4038388015698296448,,,273.82037353515625,-35.54051208,-1.0901982,-8.841643,,0.08712596,,,,,,,,16.208761,15.015092,15.693535,,,,TRUE,,3,5,TRUE,,FALSE
832,APOGEE,,,4230703177821347840,,,306.6768798828125,0.9977842569351196,0.67360157,0.8641425,,1.1450562,,,,,,,,14.524802,13.650281,14.171318,,,,TRUE,,3,5,TRUE,,FALSE
833,APOGEE,,,,,,273.24041099700867,48.86412739576511,,,,,,,,,,,,,,16.497862,,,,TRUE,,3,5,TRUE,,FALSE
834,BOSS,,,2127566961236195584,,,291.56817626953125,46.394805908203125,-0.8416701,-6.0715327,,1.105096,,,,,,,,13.416513,12.657302,13.114871,,,,TRUE,,3,5,TRUE,,FALSE
835,APOGEE,,,,,,199.37965393066406,-63.02163696,-6.9534864,-0.09298336,,0.2799558,,,,,,,,,,14.961357,,,,TRUE,,3,5,TRUE,,FALSE
836,APOGEE,,,,,,105.27275990650804,31.473969461005623,,,,,,17.536287,17.536287,17.536287,17.536287,17.536287,,,,,,,,TRUE,,3,5,TRUE,,FALSE
837,APOGEE,,,,,,126.63403320449271,-47.60348862,,,,,,,,,,,,,,11.311796,,,,TRUE,,3,5,TRUE,,FALSE
838,APOGEE,,,,,,267.65069580078125,-35.84619522,0.92872685,-1.7227448,,0.27681127,,,,,,,,,,15.736281,,,,TRUE,,3,5,TRUE,,FALSE
839,BOSS,,,4070623699390394880,,,268.39337158203125,-21.54141617,1.9520178,-2.941673,,0.81353617,,,,,,,,14.806136,13.58757,14.282885,,,,TRUE,,3,5,TRUE,,FALSE
840,BOSS,,,,,,251.5992889404297,-51.33579254,-2.3177342,-3.568394,,0.19257905,,,,,,,,,,15.272731,,,,TRUE,,3,5,TRUE,,FALSE
841,BOSS,,,,,,286.14437903018757,-24.9979844,,,,,,,,,,,,,,11.184234,,,,TRUE,,3,5,TRUE,,FALSE
842,APOGEE,,,858959103757656320,,,179.2848663330078,60.98826981,4.113509,6.264822,,3.4246259,,,,,,,,10.751525,9.914839,10.414737,,,,TRUE,,3,5,TRUE,,FALSE
843,APOGEE,,,,,,232.5943784882169,45.80142967610081,,,,,,,,,,,,,,11.633426,,,,TRUE,,3,5,TRUE,,FALSE
844,BOSS,,,,,,42.76535139,-19.76875498,,,,,,19.864174,19.864174,19.864174,19.864174,19.864174,,,,,,,,TRUE,,3,5,TRUE,,FALSE
845,APOGEE,,,,,,101.7719557075585,41.50031234,,,,,,,,,,,,,,16.182959,,,,TRUE,,3,5,TRUE,,FALSE
846,BOSS,,,,,,206.38156127929688,-58.95700836,-8.336351,-2.372365,,0.3966283,,,,,,,,,,15.693983,,,,TRUE,,3,5,TRUE,,FALSE
847,BOSS,,,,,,216.42003656015012,-67.7686219,,,,,,,,,,,,,,14.6776705,,,,TRUE,,3,5,TRUE,,FALSE
848,BOSS,,,,,,129.3360320065731,-13.7081642,,,,,,17.933521,17.933521,17.933521,17.933521,17.933521,,,,,,,,TRUE,,3,5,TRUE,,FALSE
849,BOSS,,,,,,12.950535774230957,-24.60267258,-2.8400078,1.120561,,1.4010972,,,,,,,,,,15.049036,,,,TRUE,,3,5,TRUE,,FALSE
850,BOSS,,,4112596185734946816,,,258.0343322753906,-24.55488014,-4.4423676,-2.6517355,,0.2631433,,,,,,,,14.720979,12.111779,13.280781,,,,TRUE,,3,5,TRUE,,FALSE
851,BOSS,,,,,,109.89338684082031,-14.16659641,,,,,,24.618567,22.422737,21.86813,21.455025,22.074617,,,,,,,,TRUE,,3,5,TRUE,,FALSE
852,APOGEE,,,,,,257.7170104980469,-59.21847153,1.5426306,-8.476257,,0.8560386,,,,,,,,,,15.4671955,,,,TRUE,,3,5,TRUE,,FALSE
853,BOSS,,,4103857095536393344,,,279.2171325683594,-13.90309525,-4.3481903,-5.739468,,0.120621294,,,,,,,,16.955921,14.338213,15.541387,,,,TRUE,,3,5,TRUE,,FALSE
854,APOGEE,,,,,,178.95907592773438,0.348806232,,,,,,24.287344,23.179579,22.773827,22.78833,21.859497,,,,,,,,TRUE,,3,5,TRUE,,FALSE
855,APOGEE,,,,,,239.3433654636356,-79.85042787,,,,,,,,,,,,,,17.473711,,,,TRUE,,3,5,TRUE,,FALSE
856,APOGEE,,,,1235192115,,283.1319580078125,17.298070907592773,,,,,,,,,,,,,,,15.88,,,TRUE,,3,5,TRUE,,FALSE
857,APOGEE,,,,,,254.16176228921006,50.62956157553981,,,,,,14.421979,14.421979,14.421979,14.421979,14.421979,,,,,,,,TRUE,,3,5,TRUE,,FALSE
858,APOGEE,,,,,,47.66599494912272,-14.09777627,,,,,,,,,,,,,,17.247301,,,,TRUE,,3,5,TRUE,,FALSE
859,BOSS,,,,,,128.84603881835938,4.458049297332764,,,,,,24.01289,22.734953,21.41248,20.979431,20.518864,,,,,,,,TRUE,,3,5,TRUE,,FALSE
860,BOSS,,,,,,235.550148,-7.037564424,,,,,,,,,,,,,,16.876478,,,,TRUE,,3,5,TRUE,,FALSE
861,APOGEE,,,5904922597083990400,,,223.34385681152344,-48.18967438,-3.97462,-1.4591044,,0.07536201,,,,,,,,14.780618,11.396391,12.7208605,,,,TRUE,,3,5,TRUE,,FALSE
862,APOGEE,63050395262517558,,4050953956144255232,,,272.7914123535156,-27.86912727,0.42760798,-6.5873666,,0.1333057,,,,,,,,16.689833,15.001422,15.926193,,,,TRUE,,3,5,TRUE,,FALSE
863,BOSS,,,,,,104.90880075151009,-84.79717805,,,,,,,,,,,,,,10.292146,,,,TRUE,,3,5,TRUE,,FALSE
864,BOSS,,,,,,332.5770568847656,0.3497856855392456,,,,,,22.63277,23.477345,22.441896,22.286156,22.000551,,,,,,,,TRUE,,3,5,TRUE,,FALSE
865,APOGEE,,,170206740741624064,,,61.45916748046875,32.74042510986328,-0.47325984,-1.2710149,,0.45788494,,,,,,,,16.297436,15.199878,15.83653,,,,TRUE,,3,5,TRUE,,FALSE
866,APOGEE,,,,,,357.12236988732064,29.574373893731178,,,,,,,,,,,,,,16.331451,,,,TRUE,,3,5,TRUE,,FALSE
867,BOSS,63050395111395708,,,129375170,,96.77893829345703,-4.479106903,,,,,,,,,,,,,,,13.783,,,TRUE,,3,5,TRUE,,FALSE
868,APOGEE,,,,,,17.61603546142578,6.484511852264404,,,,,,22.928564,23.156717,22.375666,21.779774,21.0714,,,,,,,,TRUE,,3,5,TRUE,,FALSE
869,APOGEE,,,,,,344.9284973144531,35.06570053100586,-9.143999,-24.117666,,4.896954,,,,,,,,,,15.85635,,,,TRUE,,3,5,TRUE,,FALSE
870,APOGEE,,,,,,213.28352343423714,-77.03669432,,,,,,,,,,,,,,16.771076,,,,TRUE,,3,5,TRUE,,FALSE
871,BOSS,,,,,,150.4371337890625,39.67680740356445,,,,,,25.711784,23.43227,22.232285,22.192497,22.805454,,,,,,,,TRUE,,3,5,TRUE,,FALSE
872,APOGEE,,,6760286912002334464,,,282.8978576660156,-31.2216053,-4.813286,-5.5857024,,0.3182749,,,,,,,,16.319586,15.029354,15.745424,,,,TRUE,,3,5,TRUE,,FALSE
873,APOGEE,,,,,,350.0603884490101,30.60254284165589,,,,,,,,,,,,,,13.089112,,,,TRUE,,3,5,TRUE,,FALSE
874,BOSS,,,,,,168.63392639160156,0.28046420216560364,,,,,,24.629711,22.848324,22.557253,21.866255,22.415123,,,,,,,,TRUE,,3,5,TRUE,,FALSE
875,APOGEE,,,,,,341.8027648925781,2.4120230674743652,24.182482,-2.7091172,,1.1305094,,,,,,,,,,15.290855,,,,TRUE,,3,5,TRUE,,FALSE
876,BOSS,,,,,,338.56253429170334,-47.80954417,,,,,,17.804657,17.804657,17.804657,17.804657,17.804657,,,,,,,,TRUE,,3,5,TRUE,,FALSE
877,BOSS,,,,,,266.1629943847656,-70.47168732,-0.3700021,-7.442837,,0.19168074,,,,,,,,,,14.006102,,,,TRUE,,3,5,TRUE,,FALSE
878,APOGEE,,,,,,275.0453186035156,17.53877830505371,-3.109776,-7.403608,,0.7228079,,,,,,,,,,14.434531,,,,TRUE,,3,5,TRUE,,FALSE
879,APOGEE,,,,,,143.20983322689278,5.535992198960386,,,,,,13.134068,13.134068,13.134068,13.134068,13.134068,,,,,,,,TRUE,,3,5,TRUE,,FALSE
880,BOSS,,,5929354913707653632,,,251.09344482421875,-55.86211014,-3.490731,-4.488674,,0.47799397,,,,,,,,15.480678,14.193657,14.918941,,,,TRUE,,3,5,TRUE,,FALSE
881,APOGEE,63050396552585018,,52888265939905024,,,63.19460678100586,22.863086700439453,5.8576875,-4.1161404,,1.1472226,,,,,,,,16.07513,14.632395,15.429842,,,,TRUE,,3,5,TRUE,,FALSE
882,APOGEE,,,,,,185.3742218017578,-61.11683273,-6.962159,0.1386338,,0.20793065,,,,,,,,,,15.527899,,,,TRUE,,3,5,TRUE,,FALSE
883,APOGEE,,,,,,351.6130897658644,68.46384810966384,,,,,,13.850211,13.850211,13.850211,13.850211,13.850211,,,,,,,,TRUE,,3,5,TRUE,,FALSE
884,BOSS,,,2188983653541511424,,,315.0875549316406,55.84925079345703,-3.6966698,-4.25695,,0.25859675,,,,,,,,16.162766,13.89645,14.965179,,,,TRUE,,3,5,TRUE,,FALSE
885,BOSS,,,4112897108318417152,,,257.2795104980469,-23.68830872,-0.71550995,-6.1061873,,0.26978156,,,,,,,,14.960374,13.333724,14.189638,,,,TRUE,,3,5,TRUE,,FALSE
886,APOGEE,,,3061904626528077824,,,112.4217300415039,-2.138832331,18.38133,-25.75958,,2.6865485,,,,,,,,13.15904,12.26785,12.794762,,,,TRUE,,3,5,TRUE,,FALSE
887,BOSS,,,,,,315.0568874357906,88.56266917515495,,,,,,18.00937,18.00937,18.00937,18.00937,18.00937,,,,,,,,TRUE,,3,5,TRUE,,FALSE
888,APOGEE,,,4353773099161717888,,,251.80307006835938,-4.159920692,-11.092981,-2.5124733,,1.3597438,,,,,,,,14.45369,13.247324,13.932805,,,,TRUE,,3,5,TRUE,,FALSE
889,APOGEE,,,,,,297.1035461425781,-47.0927887,-0.3156617,-6.292669,,0.14056955,,,,,,,,,,14.129204,,,,TRUE,,3,5,TRUE,,FALSE
890,BOSS,,,,,,191.39051475831613,-28.89367508,,,,,,,,,,,,,,18.24594,,,,TRUE,,3,5,TRUE,,FALSE
891,APOGEE,,,,,,344.7470703,23.877243041992188,,,,,,23.982058,23.185135,21.935707,20.619392,19.89212,,,,,,,,TRUE,,3,5,TRUE,,FALSE
892,APOGEE,,,3833360158239884800,,,150.57752990722656,-0.007587385,-21.563665,-0.9384771,,1.6161392,,,,,,,,15.633874,14.492047,15.142449,,,,TRUE,,3,5,TRUE,,FALSE
893,APOGEE,,,6038958390254564096,,,245.63526916503906,-28.71643639,-4.1403327,-3.2592616,,0.655538,,,,,,,,16.060799,14.4560995,15.34438,,,,TRUE,,3,5,TRUE,,FALSE
894,BOSS,,,,,,69.04888814270753,-78.700914,,,,,,11.75486,11.75486,11.75486,11.75486,11.75486,,,,,,,,TRUE,,3,5,TRUE,,FALSE
895,APOGEE,,,4256218208469095936,,,277.74908447265625,-5.993944645,-0.37536165,-1.744794,,0.3882203,,,,,,,,17.41702,14.307373,15.571431,,,,TRUE,,3,5,TRUE,,FALSE
896,BOSS,,,5598611469451823488,,,116.4054183959961,-30.8344059,-2.4098809,3.3117878,,0.31596464,,,,,,,,16.097937,15.418643,15.84276,,,,TRUE,,3,5,TRUE,,FALSE
897,APOGEE,63050395194903446,,4039287622406474624,,,273.04193115234375,-34.49690628,-3.9136634,-5.8426304,,0.14426517,,,,,,,,16.210026,14.658854,15.486781,,,,TRUE,,3,5,TRUE,,FALSE
898,APOGEE,,,,,,241.0905114511767,-9.524710887,,,,,,10.078729,10.078729,10.078729,10.078729,10.078729,,,,,,,,TRUE,,3,5,TRUE,,FALSE
899,APOGEE,,,4529701591041885056,,,275.36492919921875,22.216169357299805,2.3423257,-14.382083,,0.69129163,,,,,,,,15.260972,14.278021,14.8558035,,,,TRUE,,3,5,TRUE,,FALSE
900,APOGEE,,,,,,239.46617126464844,11.823068618774414,,,,,,24.363153,23.99309,23.789478,22.47952,21.79503,,,,,,,,TRUE,,3,5,TRUE,,FALSE
901,APOGEE,,,5605213731842192000,,,110.05709838867188,-30.65170479,-1.1348412,6.1828103,,0.6718026,,,,,,,,13.781239,13.280834,13.601935,,,,TRUE,,3,5,TRUE,,FALSE
902,APOGEE,63050394878125098,,,1099136457,,299.4357604980469,19.292179107666016,,,,,,,,,,,,,,,14.85,,,TRUE,,3,5,TRUE,,FALSE
903,APOGEE,,,,,,106.02689361572266,-5.807257652,-2.0236325,0.17150497,,0.35845667,,,,,,,,,,15.9829,,,,TRUE,,3,5,TRUE,,FALSE
904,APOGEE,63050395120062964,75122958,3137179975704781696,,,115.3438491821289,3.639747381210327,-5.2738905,-2.3318956,,0.99217075,,,,,,,,14.209567,13.433655,13.904402,,,,TRUE,,3,5,TRUE,,FALSE
905,BOSS,,,,,,104.47174072265625,6.656782150268555,-6.0917935,-8.244963,,0.43486342,,,,,,,,,,15.933841,,,,TRUE,,3,5,TRUE,,FALSE
906,APOGEE,,,,,,315.8370548817254,-50.94035019,,,,,,14.461813,14.461813,14.461813,14.461813,14.461813,,,,,,,,TRUE,,3,5,TRUE,,FALSE
907,BOSS,,,5241911106919893888,,,162.96871948242188,-62.54104996,-7.210754,2.6756608,,0.3440247,,,,,,,,14.869354,14.271011,14.669558,,,,TRUE,,3,5,TRUE,,FALSE
908,APOGEE,,,,,,128.02798461914062,13.603619575500488,,,,,,22.423151,21.871357,21.12993,20.88642,20.442284,,,,,,,,TRUE,,3,5,TRUE,,FALSE
909,BOSS,,,,,,25.179156638713923,-30.91257829,,,,,,12.923904,12.923904,12.923904,12.923904,12.923904,,,,,,,,TRUE,,3,5,TRUE,,FALSE
910,BOSS,,,,,,267.2798156738281,-79.41946411,3.1277423,-9.363432,,0.58969927,,,,,,,,,,15.621861,,,,TRUE,,3,5,TRUE,,FALSE
911,BOSS,,,,,,69.75717006818138,79.58543028,,,,,,13.416117,13.416117,13.416117,13.416117,13.416117,,,,,,,,TRUE,,3,5,TRUE,,FALSE
912,BOSS,,,,,,181.27206420898438,-62.09513092,-7.752234,0.81886333,,0.27622315,,,,,,,,,,15.829043,,,,TRUE,,3,5,TRUE,,FALSE
913,APOGEE,,,5970035641357152512,,,252.67510986328125,-39.4069519,10.419095,-11.482424,,1.4367099,,,,,,,,15.709904,14.284756,15.067823,,,,TRUE,,3,5,TRUE,,FALSE
914,APOGEE,,,,,,258.3322448730469,-71.53631592,-1.1245981,-1.6338904,,0.14228217,,,,,,,,,,12.377637,,,,TRUE,,3,5,TRUE,,FALSE
915,APOGEE,,,,,,279.24625786286634,-43.630443,,,,,,11.148791,11.148791,11.148791,11.148791,11.148791,,,,,,,,TRUE,,3,5,TRUE,,FALSE
916,BOSS,,,5259754359580504704,,,150.9435272216797,-56.34089661,3.5148335,-1.9878436,,1.2405018,,,,,,,,14.731065,13.858827,14.380158,,,,TRUE,,3,5,TRUE,,FALSE
917,BOSS,,,,,,19.20097245499865,-24.05500617,,,,,,10.391047,10.391047,10.391047,10.391047,10.391047,,,,,,,,TRUE,,3,5,TRUE,,FALSE
918,BOSS,,,,,,33.01911889309294,18.097420352029758,,,,,,,,,,,,,,18.975893,,,,TRUE,,3,5,TRUE,,FALSE
919,APOGEE,,,,,,308.2547611,80.16363110332537,,,,,,19.393427,19.393427,19.393427,19.393427,19.393427,,,,,,,,TRUE,,3,5,TRUE,,FALSE
920,APOGEE,,,,,,169.7850173533284,37.33708615116301,,,,,,,,,,,,,,15.074795,,,,TRUE,,3,5,TRUE,,FALSE
921,BOSS,,,,,,269.2797852,-32.46685791,-7.7620144,-1.8232079,,0.15793274,,,,,,,,,,15.871359,,,,TRUE,,3,5,TRUE,,FALSE
922,APOGEE,,,,,,96.2308034,87.78098440633926,,,,,,,,,,,,,,17.175756,,,,TRUE,,3,5,TRUE,,FALSE
923,BOSS,63050395044487649,,,738612456,,310.9505310058594,61.74651336669922,,,,,,,,,,,,,,,14.645,,,TRUE,,3,5,TRUE,,FALSE
924,APOGEE,,,,,,39.64012908935547,-8.56165123,,,,,,24.010778,22.607023,21.522726,21.076353,20.891064,,,,,,,,TRUE,,3,5,TRUE,,FALSE
925,APOGEE,,,,,,200.0910262488222,-52.68056451,,,,,,,,,,,,,,17.603024,,,,TRUE,,3,5,TRUE,,FALSE
926,APOGEE,,,,,,131.1952667236328,27.386764526367188,,,,,,21.7776,20.653898,20.132408,19.625088,19.664072,,,,,,,,TRUE,,3,5,TRUE,,FALSE
927,BOSS,,,4478829146535620224,,,275.58074951171875,9.528278350830078,3.0217552,-11.03084,,1.1537447,,,,,,,,14.636052,13.602466,14.204163,,,,TRUE,,3,5,TRUE,,FALSE
928,BOSS,,,,,,339.3148498535156,24.71223258972168,,,,,,19.519648,17.915838,17.363842,17.126333,17.042051,,,,,,,,TRUE,,3,5,TRUE,,FALSE
929,APOGEE,,,,,,274.7460021972656,-35.33782196,-3.604351,-5.2971497,,0.09439389,,,,,,,,,,13.343664,,,,TRUE,,3,5,TRUE,,FALSE
930,APOGEE,,,,,,195.18368530273438,35.73964309692383,,,,,,22.659458,23.038898,22.015358,21.626303,22.335,,,,,,,,TRUE,,3,5,TRUE,,FALSE
931,APOGEE,,,,,,331.0319824,-48.13788605,37.891155,-2.5633848,,3.4679208,,,,,,,,,,15.991901,,,,TRUE,,3,5,TRUE,,FALSE
932,APOGEE,,,,,,81.90642555411596,-38.5680233,,,,,,15.352032,15.352032,15.352032,15.352032,15.352032,,,,,,,,TRUE,,3,5,TRUE,,FALSE
933,APOGEE,,,,,,326.9231872558594,9.166776657104492,,,,,,25.242296,23.046564,21.765423,20.521229,19.76796,,,,,,,,TRUE,,3,5,TRUE,,FALSE
934,APOGEE,63050395086439106,72883834,2939915426332706304,,,98.17352294921875,-19.45599174,-0.673839,-1.3961484,,2.218705,,,,,,,,11.573012,10.951271,11.339647,,,,TRUE,,3,5,TRUE,,FALSE
935,APOGEE,,,,590244304,,241.90451049804688,-43.34813309,,,,,,,,,,,,,,,15.338,,,TRUE,,3,5,TRUE,,FALSE
936,APOGEE,63050394813953528,,540109905754475904,,,5.900785923,76.98787689208984,-7.003332,3.7822993,,0.044018105,,,,,,,,15.581039,14.216597,15.586018,,,,TRUE,,3,5,TRUE,,FALSE
937,BOSS,,,,,,267.52972412109375,53.33525085449219,11.539139,-57.049255,,5.0973244,,,,,,,,,,14.586147,,,,TRUE,,3,5,TRUE,,FALSE
